Survey year,Survey ID,Survey name official,Survey name,Survey abbriviation,Cruise ID,Cruise code,Stratum ID,Station ID,Haul ID,Haul number,Vessel ID,Vessel name,Date and time,Start latitude (decimal degrees),Start longitude (decimal degrees),End latitude (decimal degrees),End longitude (decimal degrees),Depth (m),Distance fished (km),Tow duration (decimal hr),Area swept (km),Net height (m),Net width (m),Haul performance code,Bottom temperature (degrees Celsius),Surface temperature (degrees Celsius),Taxon code,Taxon common name,Taxon scientific name,Taxon weight (kg),Taxon count,Weight CPUE (kg/km2),Number CPUE (no/km2),Taxon confidence rating,Lowest taxonomic rank,Integrated taxonomic information system (ITIS) serial number,World register of marine species (WoRMS) taxonomic serial number
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,20,K-02,-23407,89,162,ALASKA KNIGHT,23-JUN-2024 12:42PM,58.33642,-167.18148,58.3119,-167.20239,52,2.988,.53,.044121,2.168,14.766,0,1.6,5.6,68580,snow crab,Chionoecetes opilio,3.725,65,84.427284,1473.22778,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,20,P-19,-23471,103,134,NORTHWEST EXPLORER,30-JUN-2024 07:00AM,60.01708,-169.32888,59.99055,-169.3202,46,2.988,.529,.044931,2.285,15.037,0,1.8,2.1,68580,snow crab,Chionoecetes opilio,.607,21,13.509737,467.38794,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,20,Q-19,-23461,107,162,ALASKA KNIGHT,29-JUN-2024 12:39PM,60.33564,-169.27543,60.33482,-169.32947,43,2.994,.545,.046907,1.83,15.667,0,1.7,2,68580,snow crab,Chionoecetes opilio,.665,30,14.176989,639.563419,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,90,T-28,-23738,173,162,ALASKA KNIGHT,19-JUL-2024 07:19AM,61.34364,-175.72853,61.34208,-175.67476,98,2.892,.521,.048765,1.539,16.862,3.2,1.2,6.6,68580,snow crab,Chionoecetes opilio,48.812,580,1000.965777,11893.799688,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,43,N-24,-23803,187,162,ALASKA KNIGHT,23-JUL-2024 05:46PM,59.34486,-172.4827,59.32489,-172.5103,88,2.721,.491,.042067,1.89,15.46,0,.8,7.4,68580,snow crab,Chionoecetes opilio,137.354,1770,3265.151072,42076.076399,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,61,Q-29,-23774,171,134,NORTHWEST EXPLORER,21-JUL-2024 02:02PM,60.32907,-176.0772,60.33043,-176.02657,122,2.808,.5,.047348,2.135,16.862,0,1.6,7.1,68580,snow crab,Chionoecetes opilio,10.795,33,227.990346,696.959836,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,61,K-25,-23868,201,162,ALASKA KNIGHT,27-JUL-2024 10:54AM,58.3421,-172.9489,58.32572,-172.91251,110,2.807,.506,.043017,1.76,15.325,3.1,2.3,8.5,68580,snow crab,Chionoecetes opilio,4.878,10,113.396304,232.464748,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,90,S-28,-23741,176,162,ALASKA KNIGHT,19-JUL-2024 03:50PM,61.0115,-175.53642,60.99102,-175.56733,103,2.827,.519,.044831,1.583,15.858,0,1.3,6.7,68580,snow crab,Chionoecetes opilio,18.41,151,410.657318,3368.237644,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,41,Q-22,-23701,157,162,ALASKA KNIGHT,15-JUL-2024 10:21AM,60.31739,-171.36495,60.32709,-171.35625,66,1.182,.218,.020352,1.955,17.218,5,-1,5.5,68580,snow crab,Chionoecetes opilio,48.402,1160,2378.280786,56997.76274,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,90,T-30,-23749,164,134,NORTHWEST EXPLORER,19-JUL-2024 01:07PM,61.34328,-176.94134,61.33112,-176.98964,115,2.924,.519,.047369,2.223,16.2,0,1.3,6.4,68580,snow crab,Chionoecetes opilio,59.621,488,1258.655486,10302.139805,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,90,U-29,-23747,162,134,NORTHWEST EXPLORER,19-JUL-2024 07:37AM,61.67636,-176.45947,61.65004,-176.46344,105,2.931,.517,.04796,2.114,16.363,0,.9,6,68580,snow crab,Chionoecetes opilio,16.453,165,343.05705,3440.370344,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,61,O-31,-23899,202,134,NORTHWEST EXPLORER,04-AUG-2024 11:56AM,59.64716,-177.13518,59.67193,-177.1469,176,2.832,.509,.04698,1.829,16.589,0,3.6,8.7,68580,snow crab,Chionoecetes opilio,.049,1,1.042996,21.285632,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,61,I-26,-23882,204,162,ALASKA KNIGHT,28-JUL-2024 07:55AM,57.65756,-173.42668,57.65978,-173.39248,148,2.06,.369,.032933,2.558,15.987,4.4,3.8,8.3,68580,snow crab,Chionoecetes opilio,2.342,4,71.113605,121.457908,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,41,M-24,-23808,188,162,ALASKA KNIGHT,24-JUL-2024 07:23AM,59.00443,-172.40673,59.01141,-172.45207,99,2.726,.499,.043046,1.717,15.791,0,1.1,7.3,68580,snow crab,Chionoecetes opilio,4.126,116,95.850358,2694.774966,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,42,H-20,-23522,117,134,NORTHWEST EXPLORER,03-JUL-2024 03:38PM,57.33765,-169.64788,57.34614,-169.60001,63,3.039,.522,.046512,1.931,15.305,0,1.6,4.7,68580,snow crab,Chionoecetes opilio,607.555,8837,13062.357489,189994.408957,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,50,A-03,-23599,131,134,NORTHWEST EXPLORER,07-JUL-2024 12:48PM,55.02592,-166.34401,55.0093,-166.30727,142,2.992,.539,.054457,1.513,18.201,0,3.9,8.2,68580,snow crab,Chionoecetes opilio,1.309,11,24.037141,201.99278,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,42,H-19,-23542,125,162,ALASKA KNIGHT,04-JUL-2024 07:05AM,57.35459,-168.97757,57.33946,-168.98437,72,1.731,.322,.026654,2.528,15.398,1.12,3.3,5.7,68580,snow crab,Chionoecetes opilio,25.418,205,953.630192,7691.171188,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,61,M-25,-23809,189,162,ALASKA KNIGHT,24-JUL-2024 10:12AM,58.9908,-173.05894,59.01001,-173.08732,107,2.689,.498,.042207,1.865,15.696,0,1.5,7.6,68580,snow crab,Chionoecetes opilio,27.127,251,642.720238,5946.945099,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,82,V-26,-23725,167,162,ALASKA KNIGHT,17-JUL-2024 01:18PM,62.0073,-174.46265,61.99347,-174.50497,73,2.703,.499,.049081,1.862,18.158,0,-.2,6,68580,snow crab,Chionoecetes opilio,42.986,1431,875.816206,29155.841211,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,61,N-29,-23828,194,162,ALASKA KNIGHT,25-JUL-2024 12:49PM,59.34086,-175.73359,59.33113,-175.7589,137,1.804,.331,.028191,1.634,15.627,4,1.4,8.2,68580,snow crab,Chionoecetes opilio,.372,9,13.19565,319.249602,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,41,R-26,-23720,155,134,NORTHWEST EXPLORER,17-JUL-2024 10:22AM,60.65985,-174.12019,60.68206,-174.1443,86,2.801,.504,.044956,2.049,16.05,0,1.1,6.8,68580,snow crab,Chionoecetes opilio,83.274,1599,1852.342454,35568.071483,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,43,O-24,-23802,186,162,ALASKA KNIGHT,23-JUL-2024 12:25PM,59.66395,-172.56746,59.66379,-172.51985,84,2.691,.502,.041789,1.851,15.529,0,.6,7.2,68580,snow crab,Chionoecetes opilio,153.746,2484,3679.142743,59442.135558,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,82,U-28,-23734,172,162,ALASKA KNIGHT,18-JUL-2024 04:12PM,61.6858,-175.79201,61.66035,-175.78095,96,2.888,.534,.055851,1.812,19.339,0,1.1,5.9,68580,snow crab,Chionoecetes opilio,51.375,725,919.857667,12980.959779,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,61,O-29,-23795,175,134,NORTHWEST EXPLORER,23-JUL-2024 02:27PM,59.66869,-175.83972,59.67067,-175.88859,136,2.77,.501,.043744,1.934,15.792,0,1.6,7.8,68580,snow crab,Chionoecetes opilio,.083,2,1.89741,45.720723,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,42,J-19,-23505,119,162,ALASKA KNIGHT,02-JUL-2024 12:52PM,58.01201,-169.07973,57.99721,-169.0415,70,2.8,.522,.039707,1.901,14.181,0,2.7,5.2,68580,snow crab,Chionoecetes opilio,141.692,1619,3568.456788,40773.872485,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,61,G-25,-23890,208,162,ALASKA KNIGHT,29-JUL-2024 11:02AM,57.00312,-172.68269,57.0006,-172.63849,122,2.707,.507,.043428,1.656,16.043,0,3.1,8.1,68580,snow crab,Chionoecetes opilio,1.76,5,40.526475,115.132031,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,20,M-18,-23442,102,162,ALASKA KNIGHT,27-JUN-2024 10:29AM,58.97418,-168.50274,59.0009,-168.51376,46,3.037,.54,.045746,2.272,15.063,0,2.7,2.7,68580,snow crab,Chionoecetes opilio,.01,1,.218597,21.859677,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,41,M-20,-23488,116,162,ALASKA KNIGHT,01-JUL-2024 03:35PM,59.00048,-169.85011,59.00007,-169.79753,64,3.03,.542,.046168,1.87,15.237,0,1.8,4,68580,snow crab,Chionoecetes opilio,3.19,92,69.095313,1992.717484,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,41,K-19,-23504,118,162,ALASKA KNIGHT,02-JUL-2024 10:00AM,58.3377,-169.11635,58.3182,-169.0856,67,2.821,.525,.041426,2.034,14.685,0,2.6,5.2,68580,snow crab,Chionoecetes opilio,146.5,1844,3536.393533,44512.694023,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,31,H-03,-23428,90,134,NORTHWEST EXPLORER,25-JUN-2024 09:47AM,57.32317,-166.47844,57.34801,-166.49266,70,2.891,.519,.046288,1.864,16.011,0,2.8,6.7,68580,snow crab,Chionoecetes opilio,.451,2,9.743388,43.207929,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,61,I-25,-23883,205,162,ALASKA KNIGHT,28-JUL-2024 10:41AM,57.66037,-172.81148,57.66534,-172.76639,119,2.753,.502,.044318,1.789,16.098,0,2.7,8.2,68580,snow crab,Chionoecetes opilio,1.204,2,27.167417,45.1286,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,82,U-25,-23723,165,162,ALASKA KNIGHT,17-JUL-2024 07:27AM,61.65189,-173.66278,61.67547,-173.67405,70,2.687,.501,.047976,1.987,17.855,0,-.1,6.4,68580,snow crab,Chionoecetes opilio,71.908,1970,1498.820722,41061.86825,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,82,T-25,-23716,164,162,ALASKA KNIGHT,16-JUL-2024 04:00PM,61.31791,-173.58973,61.34452,-173.59445,74,2.967,.53,.047876,2.036,16.136,0,-.1,6.3,68580,snow crab,Chionoecetes opilio,72.122,1658,1506.448641,34631.483419,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,61,R-30,-23772,169,134,NORTHWEST EXPLORER,21-JUL-2024 07:38AM,60.6829,-176.81906,60.65746,-176.80296,130,2.961,.53,.048629,2.124,16.423,0,1,7.4,68580,snow crab,Chionoecetes opilio,35.982,132,739.936411,2714.457404,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,61,J-24,-23861,193,134,NORTHWEST EXPLORER,27-JUL-2024 05:26PM,58.01624,-172.25642,57.99059,-172.25677,105,2.85,.508,.044893,1.932,15.752,0,2.1,8.3,68580,snow crab,Chionoecetes opilio,224.985,4193,5011.560771,93399.445796,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,61,M-28,-23849,185,134,NORTHWEST EXPLORER,26-JUL-2024 07:37AM,59.0115,-175.0465,59.00975,-174.99805,130,2.798,.511,.044365,1.898,15.856,0,2.7,7.9,68580,snow crab,Chionoecetes opilio,.711,6,16.026115,135.241476,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,61,L-29,-23845,196,162,ALASKA KNIGHT,26-JUL-2024 07:43AM,58.65185,-175.57967,58.65792,-175.535,136,2.686,.489,.041534,1.689,15.463,0,2.7,7.8,68580,snow crab,Chionoecetes opilio,1.13,2,27.206876,48.153763,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,61,N-28,-23827,193,162,ALASKA KNIGHT,25-JUL-2024 10:05AM,59.33758,-175.0684,59.33563,-175.10024,133,1.83,.334,.02879,1.618,15.732,0,2.4,8,68580,snow crab,Chionoecetes opilio,.338,1,11.740367,34.734814,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,41,R-24,-23718,153,134,NORTHWEST EXPLORER,16-JUL-2024 10:26AM,60.67926,-172.77686,60.66032,-172.74175,45,2.852,.517,.041973,1.695,14.717,0,2.5,6,68580,snow crab,Chionoecetes opilio,1.647,43,39.23962,1024.470942,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,42,J-22,-23685,148,162,ALASKA KNIGHT,13-JUL-2024 07:23AM,57.99397,-170.95716,58.01311,-170.9881,87,2.809,.515,.044478,2.024,15.834,0,1.3,6.6,68580,snow crab,Chionoecetes opilio,261.047,3673,5869.165105,82580.697844,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,82,T-26,-23722,157,134,NORTHWEST EXPLORER,17-JUL-2024 03:39PM,61.32013,-174.33202,61.34554,-174.33879,78,2.847,.513,.046879,2.287,16.466,0,.8,6.7,68580,snow crab,Chionoecetes opilio,16.219,396,345.978009,8447.332863,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,62,P-27,-23766,182,162,ALASKA KNIGHT,21-JUL-2024 01:33PM,60.0142,-174.57172,59.99945,-174.61465,107,2.908,.519,.04788,1.567,16.465,0,1.5,7.3,68580,snow crab,Chionoecetes opilio,24.815,142,518.272472,2965.734076,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,90,S-31,-23750,165,134,NORTHWEST EXPLORER,19-JUL-2024 04:51PM,61.00458,-177.61653,60.98947,-177.6603,135,2.908,.519,.048543,2.149,16.693,0,.9,7.1,68580,snow crab,Chionoecetes opilio,10.127,39,208.618114,803.40737,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,61,L-25,-23857,189,134,NORTHWEST EXPLORER,27-JUL-2024 07:33AM,58.6711,-173.03151,58.66589,-172.98391,113,2.829,.516,.044772,1.859,15.826,0,2,8.2,68580,snow crab,Chionoecetes opilio,4.373,21,97.673189,469.045729,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,62,Q-27,-23759,179,162,ALASKA KNIGHT,20-JUL-2024 03:10PM,60.3457,-174.74264,60.32799,-174.70644,105,2.809,.505,.043629,2.028,15.532,0,1.4,7,68580,snow crab,Chionoecetes opilio,29.614,204,678.762673,4675.747457,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,32,F-19,-23536,120,134,NORTHWEST EXPLORER,04-JUL-2024 03:35PM,56.67368,-168.93893,56.67717,-168.89116,99,2.96,.519,.046765,1.744,15.799,0,3.3,6.5,68580,snow crab,Chionoecetes opilio,1.643,23,35.133082,491.820385,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,61,Q-31,-23909,205,134,NORTHWEST EXPLORER,05-AUG-2024 11:50AM,60.31444,-177.37006,60.33932,-177.37837,147,2.804,.507,.045955,1.75,16.389,0,1.5,8.8,68580,snow crab,Chionoecetes opilio,8.1,18,176.26032,391.6896,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,61,H-24,-23873,196,134,NORTHWEST EXPLORER,28-JUL-2024 01:47PM,57.33198,-172.10465,57.3415,-172.0584,109,2.986,.516,.046492,1.837,15.57,0,2.8,8.2,68580,snow crab,Chionoecetes opilio,.91,2,19.573251,43.018135,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,41,S-23,-23713,161,162,ALASKA KNIGHT,16-JUL-2024 07:22AM,60.99725,-172.13763,61.00091,-172.18983,64,2.862,.521,.050718,1.727,17.721,0,-1.2,6.2,68580,snow crab,Chionoecetes opilio,81.96,1985,1616.010189,39138.362926,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,61,P-28,-23793,173,134,NORTHWEST EXPLORER,23-JUL-2024 07:42AM,60.01988,-175.26898,59.99488,-175.26278,117,2.8,.506,.044604,2.171,15.93,0,1.7,7.5,68580,snow crab,Chionoecetes opilio,9.935,26,222.737871,582.907363,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,10,I-06,-23271,60,162,ALASKA KNIGHT,13-JUN-2024 03:41PM,57.67045,-164.61921,57.64722,-164.63657,54,2.783,.499,.039427,2.634,14.167,0,2.9,3.8,68580,snow crab,Chionoecetes opilio,.36,2,9.130854,50.726967,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,62,O-26,-23824,184,162,ALASKA KNIGHT,22-JUL-2024 07:40AM,59.68179,-173.92541,59.67345,-173.87725,106,2.874,.514,.047358,1.533,16.478,0,1.5,7.4,68580,snow crab,Chionoecetes opilio,29.906,218,631.490856,4603.257096,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,61,O-30,-23805,178,134,NORTHWEST EXPLORER,24-JUL-2024 10:29AM,59.69155,-176.54489,59.66699,-176.53461,137,2.791,.5,.045644,1.877,16.354,0,1.3,7.8,68580,snow crab,Chionoecetes opilio,3.006,39,65.857486,854.438437,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,43,P-25,-23698,149,134,NORTHWEST EXPLORER,15-JUL-2024 09:57AM,60.01069,-173.30293,60.00528,-173.26864,75,2.01,.355,.033557,1.571,16.695,0,.4,5.7,68580,snow crab,Chionoecetes opilio,17.174,537,511.786679,16002.646248,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,41,K-22,-23686,149,162,ALASKA KNIGHT,13-JUL-2024 10:44AM,58.32139,-170.99596,58.33853,-171.00273,83,1.946,.363,.030673,2.232,15.762,6,.6,6.1,68580,snow crab,Chionoecetes opilio,128.549,2439,4190.969917,79516.570549,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,43,Q-23,-23702,151,134,NORTHWEST EXPLORER,15-JUL-2024 04:01PM,60.31647,-172.0646,60.3429,-172.06272,59,2.939,.523,.040214,2.34,13.683,0,-.4,6.1,68580,snow crab,Chionoecetes opilio,366.506,7032,9113.81431,174863.009677,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,41,S-24,-23714,162,162,ALASKA KNIGHT,16-JUL-2024 09:58AM,60.99942,-172.78915,60.99884,-172.84083,66,2.805,.513,.050714,1.845,18.08,6,-.1,5.5,68580,snow crab,Chionoecetes opilio,180.708,3732,3563.248308,73588.566561,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,90,T-29,-23748,163,134,NORTHWEST EXPLORER,19-JUL-2024 10:29AM,61.34054,-176.29993,61.32483,-176.34342,107,2.916,.519,.046848,2.207,16.066,0,1,6,68580,snow crab,Chionoecetes opilio,30.308,317,646.937009,6766.498345,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,42,H-21,-23521,116,134,NORTHWEST EXPLORER,03-JUL-2024 12:39PM,57.32477,-170.24498,57.34287,-170.21153,55,2.85,.507,.043762,1.883,15.355,0,3.7,4.4,68580,snow crab,Chionoecetes opilio,.025,1,.571275,22.851006,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,61,G-26,-23889,207,162,ALASKA KNIGHT,29-JUL-2024 07:57AM,56.99092,-173.26114,56.99575,-173.21725,141,2.727,.49,.043008,1.721,15.771,0,3.6,8.2,68580,snow crab,Chionoecetes opilio,1.516,3,35.249652,69.755248,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,62,N-27,-23826,192,162,ALASKA KNIGHT,25-JUL-2024 07:23AM,59.33669,-174.42704,59.33433,-174.475,121,2.749,.498,.044066,1.676,16.03,0,1.9,7.6,68580,snow crab,Chionoecetes opilio,6.242,56,141.649649,1270.807487,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,41,S-22,-23704,160,162,ALASKA KNIGHT,15-JUL-2024 04:08PM,60.98137,-171.44298,60.99632,-171.48804,60,2.957,.528,.050934,2.1,17.225,6,-1.1,6.1,68580,snow crab,Chionoecetes opilio,81.488,2253,1599.864139,44233.431973,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,61,M-29,-23829,195,162,ALASKA KNIGHT,25-JUL-2024 03:29PM,59.01617,-175.73917,58.99354,-175.72155,134,2.712,.496,.042966,1.692,15.843,0,1.6,8.1,68580,snow crab,Chionoecetes opilio,.574,2,13.359333,46.5482,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-767,10,J-04,-23364,78,162,ALASKA KNIGHT,20-JUN-2024 03:48PM,57.9955,-165.89822,58.01974,-165.87937,55,2.916,.523,.042891,1.945,14.709,0,2.2,6.4,68580,snow crab,Chionoecetes opilio,17.411,131,405.931775,3054.222189,High,species,98428,107315
2024,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,202401,-768,61,R-31,-23910,206,134,NORTHWEST EXPLORER,05-AUG-2024 03:09PM,60.65791,-177.49997,60.67198,-177.54676,147,3.004,.532,.049899,1.757,16.611,0,.8,8.8,68580,snow crab,Chionoecetes opilio,29.664,86,594.475562,1723.466097,High,species,98428,107315
